case_id,scenario,message_id,true_satellite,claimed_satellite,rf_predicted_sat,rf_confidence,rf_match,hmac_pass,freshness_pass,higher_layer_pass,decision,decision_reason,higher_layer_reject,combined_reject,combined_flag,combined_accept,security_escalation,model_name,feature_set,split_type,random_seed,n_features,test_fraction,rf_n_estimators,rf_scaled,rf_test_accuracy
stolen_key:1003:85,stolen_key,1003,92,85,87,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1003:87,ordinary_identity_spoof,1003,92,87,87,0.31,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1003:87,stolen_key,1003,92,87,87,0.31,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1003:51,ordinary_identity_spoof,1003,92,51,87,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1003:51,stolen_key,1003,92,51,87,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1003:109,ordinary_identity_spoof,1003,92,109,87,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1003:109,stolen_key,1003,92,109,87,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1004:51,genuine,1004,51,51,85,0.295,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1004:51,wrong_key,1004,51,51,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1004:92,tampered_claim,1004,51,92,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1004:51,tampered_payload,1004,51,51,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1004:51,invalid_mac,1004,51,51,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1004:51,replay,1004,51,51,85,0.295,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1004:51,expired_freshness,1004,51,51,85,0.295,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1004:92,ordinary_identity_spoof,1004,51,92,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1004:92,stolen_key,1004,51,92,85,0.295,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1004:85,ordinary_identity_spoof,1004,51,85,85,0.295,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1004:85,stolen_key,1004,51,85,85,0.295,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1004:87,ordinary_identity_spoof,1004,51,87,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1004:87,stolen_key,1004,51,87,85,0.295,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1004:109,ordinary_identity_spoof,1004,51,109,85,0.295,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1004:109,stolen_key,1004,51,109,85,0.295,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1005:92,genuine,1005,92,92,92,0.3,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1005:92,wrong_key,1005,92,92,92,0.3,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1005:85,tampered_claim,1005,92,85,92,0.3,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1005:92,tampered_payload,1005,92,92,92,0.3,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1005:92,invalid_mac,1005,92,92,92,0.3,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1005:92,replay,1005,92,92,92,0.3,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1005:92,expired_freshness,1005,92,92,92,0.3,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1005:85,ordinary_identity_spoof,1005,92,85,92,0.3,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1005:85,stolen_key,1005,92,85,92,0.3,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1005:87,ordinary_identity_spoof,1005,92,87,92,0.3,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1005:87,stolen_key,1005,92,87,92,0.3,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1005:51,ordinary_identity_spoof,1005,92,51,92,0.3,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1005:51,stolen_key,1005,92,51,92,0.3,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1005:109,ordinary_identity_spoof,1005,92,109,92,0.3,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1005:109,stolen_key,1005,92,109,92,0.3,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1006:109,genuine,1006,109,109,87,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1006:109,wrong_key,1006,109,109,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1006:92,tampered_claim,1006,109,92,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1006:109,tampered_payload,1006,109,109,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1006:109,invalid_mac,1006,109,109,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1006:109,replay,1006,109,109,87,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1006:109,expired_freshness,1006,109,109,87,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1006:92,ordinary_identity_spoof,1006,109,92,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1006:92,stolen_key,1006,109,92,87,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1006:85,ordinary_identity_spoof,1006,109,85,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1006:85,stolen_key,1006,109,85,87,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1006:87,ordinary_identity_spoof,1006,109,87,87,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1006:87,stolen_key,1006,109,87,87,0.25,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1006:51,ordinary_identity_spoof,1006,109,51,87,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1006:51,stolen_key,1006,109,51,87,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1007:51,genuine,1007,51,51,85,0.355,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1007:51,wrong_key,1007,51,51,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1007:92,tampered_claim,1007,51,92,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1007:51,tampered_payload,1007,51,51,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1007:51,invalid_mac,1007,51,51,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1007:51,replay,1007,51,51,85,0.355,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1007:51,expired_freshness,1007,51,51,85,0.355,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1007:92,ordinary_identity_spoof,1007,51,92,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1007:92,stolen_key,1007,51,92,85,0.355,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1007:85,ordinary_identity_spoof,1007,51,85,85,0.355,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1007:85,stolen_key,1007,51,85,85,0.355,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1007:87,ordinary_identity_spoof,1007,51,87,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1007:87,stolen_key,1007,51,87,85,0.355,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1007:109,ordinary_identity_spoof,1007,51,109,85,0.355,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1007:109,stolen_key,1007,51,109,85,0.355,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1008:51,genuine,1008,51,51,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1008:51,wrong_key,1008,51,51,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1008:92,tampered_claim,1008,51,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1008:51,tampered_payload,1008,51,51,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1008:51,invalid_mac,1008,51,51,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1008:51,replay,1008,51,51,92,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1008:51,expired_freshness,1008,51,51,92,0.25,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1008:92,ordinary_identity_spoof,1008,51,92,92,0.25,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1008:92,stolen_key,1008,51,92,92,0.25,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1008:85,ordinary_identity_spoof,1008,51,85,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1008:85,stolen_key,1008,51,85,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1008:87,ordinary_identity_spoof,1008,51,87,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1008:87,stolen_key,1008,51,87,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1008:109,ordinary_identity_spoof,1008,51,109,92,0.25,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1008:109,stolen_key,1008,51,109,92,0.25,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1009:87,genuine,1009,87,87,87,0.23,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1009:87,wrong_key,1009,87,87,87,0.23,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1009:92,tampered_claim,1009,87,92,87,0.23,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1009:87,tampered_payload,1009,87,87,87,0.23,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1009:87,invalid_mac,1009,87,87,87,0.23,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1009:87,replay,1009,87,87,87,0.23,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1009:87,expired_freshness,1009,87,87,87,0.23,True,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1009:92,ordinary_identity_spoof,1009,87,92,87,0.23,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1009:92,stolen_key,1009,87,92,87,0.23,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1009:85,ordinary_identity_spoof,1009,87,85,87,0.23,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1009:85,stolen_key,1009,87,85,87,0.23,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1009:51,ordinary_identity_spoof,1009,87,51,87,0.23,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1009:51,stolen_key,1009,87,51,87,0.23,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1009:109,ordinary_identity_spoof,1009,87,109,87,0.23,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1009:109,stolen_key,1009,87,109,87,0.23,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1010:51,genuine,1010,51,51,109,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1010:51,wrong_key,1010,51,51,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1010:92,tampered_claim,1010,51,92,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1010:51,tampered_payload,1010,51,51,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1010:51,invalid_mac,1010,51,51,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1010:51,replay,1010,51,51,109,0.31,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1010:51,expired_freshness,1010,51,51,109,0.31,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1010:92,ordinary_identity_spoof,1010,51,92,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1010:92,stolen_key,1010,51,92,109,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1010:85,ordinary_identity_spoof,1010,51,85,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1010:85,stolen_key,1010,51,85,109,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1010:87,ordinary_identity_spoof,1010,51,87,109,0.31,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1010:87,stolen_key,1010,51,87,109,0.31,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1010:109,ordinary_identity_spoof,1010,51,109,109,0.31,True,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
stolen_key:1010:109,stolen_key,1010,51,109,109,0.31,True,True,True,True,accept,Higher-layer authentication passed and RF-derived physical-layer evidence agreed with the claimed satellite,False,False,False,True,False,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
genuine:1011:87,genuine,1011,87,87,85,0.42,False,True,True,True,flag,Higher-layer authentication passed but RF-derived physical-layer evidence disagreed with the claimed satellite,False,False,True,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
wrong_key:1011:87,wrong_key,1011,87,87,85,0.42,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_claim:1011:92,tampered_claim,1011,87,92,85,0.42,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
tampered_payload:1011:87,tampered_payload,1011,87,87,85,0.42,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
invalid_mac:1011:87,invalid_mac,1011,87,87,85,0.42,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
replay:1011:87,replay,1011,87,87,85,0.42,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
expired_freshness:1011:87,expired_freshness,1011,87,87,85,0.42,False,True,False,False,reject,Freshness/replay check failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
ordinary_identity_spoof:1011:92,ordinary_identity_spoof,1011,87,92,85,0.42,False,False,True,False,reject,HMAC authentication failed,True,True,False,False,True,random_forest,v1_handcrafted_28,stratified_80_20,42,28,0.2,200,False,0.244931
